日期,模型,计划购电费,调整费,紧急购电费,紧急购电量,总费用,末SOC,阶段,v_term,价格预测MAE,计划紧急购电量,计划紧急购电费
2025-10-06,A,39407.333778223256,0.0,4800.436188566579,1645.1100526198927,44207.769966789834,10800.0,eval,0.4534867724867725,0.06301359126984127,0.0,0.0
2025-10-07,A,38202.27827863417,0.0,9272.23925399832,2675.048441236911,47474.51753263249,10800.0,eval,0.4544164021164021,0.06308789682539681,0.0,0.0
2025-10-08,A,34990.601938832115,0.0,13916.953979533344,3662.799752596562,48907.555918365455,10050.146930851046,eval,0.4559920634920635,0.06135753968253969,0.0,0.0
2025-10-09,A,35896.343393382806,0.0,12679.887648590524,2862.5426124607575,48576.231041973326,10709.441778321025,eval,0.4563306878306878,0.05656775793650794,0.0,0.0
2025-10-10,A,12123.044870396316,0.0,3852.507129982473,1295.9235710444254,15975.55200037879,10503.336083113672,eval,0.45994656084656094,0.14748065476190475,0.0,0.0
2025-10-11,A,12234.664699108303,0.0,2776.4215120870067,1042.9213674347461,15011.08621119531,9517.661914254513,eval,0.46068095238095247,0.12280039682539684,0.0,0.0
2025-10-12,A,36198.2195437006,0.0,14202.32295972621,3611.550150222194,50400.54250342681,9157.843000235041,eval,0.461131216931217,0.06516180555555555,0.0,0.0
2025-10-13,A,37550.35469746361,0.0,8509.204161752888,2007.2586604436246,46059.5588592165,9398.70731049311,eval,0.45852380952380956,0.05917490079365079,0.0,0.0
2025-10-14,A,37082.70797729796,0.0,19743.751413808754,4709.657564035355,56826.45939110672,9244.10499448932,eval,0.4581238095238095,0.0689347222222222,0.0,0.0
2025-10-15,A,38867.42305153351,0.0,15243.18540817891,4683.2366691341085,54110.60845971241,10199.928124098871,eval,0.45811798941798937,0.06890605158730158,0.0,0.0
2025-10-16,A,39501.83237739286,0.0,20749.779244252455,5109.4912814523595,60251.61162164531,10773.181076542889,eval,0.45952380952380956,0.07472202380952381,0.0,0.0
2025-10-17,A,13193.768890720426,0.0,2871.682040942749,1343.2277793435246,16065.450931663176,10668.156082679905,eval,0.45673597883597883,0.12654365079365076,0.0,0.0
2025-10-18,A,13256.775161008813,0.0,4067.369284173414,1664.3890064792463,17324.144445182228,10790.619135381701,eval,0.45554232804232797,0.13748154761904763,0.0,0.0
2025-10-19,A,41094.25250073729,0.0,15320.179097562686,3794.171398773294,56414.431598299976,10756.614083657845,eval,0.45466825396825394,0.07284196428571428,0.0,0.0
2025-10-20,A,41538.32114428174,0.0,13179.139124442669,3252.4555812132885,54717.46026872441,10719.096974526126,eval,0.4561402116402116,0.0666800595238095,0.0,0.0
2025-10-21,A,42487.61046959986,0.0,15902.503622398239,4485.329381455671,58390.1140919981,10698.42874969309,eval,0.45551640211640204,0.07285813492063492,0.0,0.0
2025-10-22,A,42716.32727296879,0.0,15900.819569464707,3615.343848412357,58617.146842433496,10737.650343006302,eval,0.45409947089947084,0.0655810515873016,0.0,0.0
2025-10-23,A,42562.119388623185,0.0,5732.270272694477,1433.3607432484973,48294.38966131766,10616.390453407417,eval,0.4519735449735449,0.05451259920634921,0.0,0.0
2025-10-24,A,13183.138050177688,0.0,4340.743012437226,1311.4579162146028,17523.881062614913,10727.837210675178,eval,0.4522888888888889,0.1347780753968254,0.0,0.0
2025-10-25,A,13230.568509955716,0.0,2845.423390136411,1080.5553781817769,16075.991900092127,10766.426834092328,eval,0.4535936507936509,0.1342387896825397,0.0,0.0
2025-10-26,A,44128.302896603345,0.0,2558.2294943894985,803.9299546363584,46686.53239099284,10785.41451840913,eval,0.4575264550264551,0.054311011904761904,0.0,0.0
2025-10-27,A,43677.36865793882,0.0,7897.125631534161,1866.5514534667748,51574.49428947298,10706.293493351748,eval,0.4582296296296296,0.05427341269841269,0.0,0.0
2025-10-28,A,44318.67151505447,0.0,7957.601073260865,2051.9029234118934,52276.27258831533,10742.41533317673,eval,0.4567074074074075,0.06113462301587301,0.0,0.0
2025-10-29,A,44064.65269534861,0.0,20199.177081759877,5281.204761124964,64263.82977710849,10168.477618657562,eval,0.45729100529100536,0.07460515873015873,0.0,0.0
2025-10-30,A,44969.39126903067,0.0,4200.565544034732,1091.3337417303449,49169.9568130654,10139.890507114042,eval,0.4577687830687831,0.059820436507936524,0.0,0.0
2025-10-31,A,13661.043533023267,0.0,6367.715711118794,2638.0712673454373,20028.75924414206,10157.939212663941,eval,0.4585677248677248,0.11899275793650793,0.0,0.0
2025-11-01,A,13512.944926677788,0.0,4645.395143749629,1806.7027245940153,18158.340070427417,10422.21671785467,eval,0.45790529100529104,0.1355406746031746,0.0,0.0
2025-11-02,A,45382.19370010597,0.0,11660.022957520443,2864.977398760382,57042.21665762641,9423.302649759407,eval,0.4531619047619047,0.06255307539682538,0.0,0.0
2025-11-03,A,47252.75470606098,0.0,8625.889236338484,2619.069916860006,55878.64394239946,10695.964208070025,eval,0.4542603174603174,0.06735009920634921,0.0,0.0
2025-11-04,A,47326.31757728395,0.0,4812.078204074758,1177.239278863283,52138.39578135871,10724.60276627912,eval,0.45506296296296295,0.05603392857142859,0.0,0.0
2025-11-05,A,47729.526010992064,0.0,8661.141992476214,2096.6009247733173,56390.66800346828,10723.530777793078,eval,0.45361693121693125,0.06390059523809523,0.0,0.0
2025-11-06,A,47682.62018285258,0.0,16997.216816768836,3875.6538469992724,64679.83699962142,10080.019972426291,eval,0.45272222222222225,0.07077589285714286,0.0,0.0
2025-11-07,A,13727.7022340891,0.0,3847.9208938719175,1062.3634018776695,17575.62312796102,9491.028393136188,eval,0.45323703703703705,0.13492529761904762,0.0,0.0
2025-11-08,A,14538.849498346988,0.0,1318.3028211025085,569.1469700534185,15857.152319449497,10330.293516346901,eval,0.4548021164021163,0.13335863095238099,0.0,0.0
2025-11-09,A,48016.59752793737,0.0,11169.841853607484,2919.8753793378023,59186.43938154485,9420.479191233293,eval,0.45530687830687827,0.06452291666666667,0.0,0.0
2025-11-10,A,48882.14417977286,0.0,20184.186151306898,4862.818001451088,69066.33033107976,8687.487567967495,eval,0.4539740740740741,0.07209702380952382,0.0,0.0
2025-11-11,A,49574.294790480584,0.0,8767.480177246724,2090.7787652889842,58341.77496772731,9324.598012587454,eval,0.45438835978835973,0.061847321428571425,0.0,0.0
2025-11-12,A,49755.29353160296,0.0,6396.374624018148,1443.7197653711994,56151.66815562111,9499.450967832014,eval,0.456368783068783,0.059277876984126995,0.0,0.0
2025-11-13,A,51039.268246863925,0.0,11503.757329958798,2866.1368194827014,62543.02557682272,10200.631361748525,eval,0.4577253968253968,0.06280228174603177,0.0,0.0
2025-11-14,A,14160.971373192213,0.0,5416.329557426612,2160.003814320162,19577.300930618825,10201.924567244023,eval,0.4585322751322752,0.12905803571428573,0.0,0.0
2025-11-15,A,14801.767579491443,0.0,4595.075519886337,1591.0396260289408,19396.84309937778,10182.125991952997,eval,0.45841428571428566,0.13143134920634922,0.0,0.0
2025-11-16,A,51841.431392361934,0.0,11714.380802434716,2706.022107435778,63555.81219479665,10656.918057274443,eval,0.4615349206349207,0.0635267857142857,0.0,0.0
2025-11-17,A,52220.735097099794,0.0,4309.409384178436,1027.2738410071804,56530.14448127823,10800.0,eval,0.4606952380952381,0.05684841269841269,0.0,0.0
2025-11-18,A,52533.681342261225,0.0,9998.960637741342,2523.6639254251368,62532.64198000257,10716.049904694662,eval,0.46103280423280424,0.06468005952380954,0.0,0.0
2025-11-19,A,53093.23432215696,0.0,11860.168829045084,2634.3342501244238,64953.403151202045,10676.56743999554,eval,0.46063968253968257,0.06670198412698414,0.0,0.0
2025-11-20,A,52726.40042962853,0.0,8490.94724856423,2000.5920770029666,61217.34767819276,10648.680915219698,eval,0.46346666666666664,0.05850625000000001,0.0,0.0
2025-11-21,A,14818.068486506505,0.0,3139.7060196655852,1378.6060766213855,17957.77450617209,10743.528897843034,eval,0.46209841269841256,0.13399265873015873,0.0,0.0
2025-11-22,A,15352.108518567306,0.0,3970.9842886367596,1291.6029955039944,19323.092807204066,10691.488911514503,eval,0.46219735449735455,0.1311862103174603,0.0,0.0
2025-11-23,A,53440.7119632127,0.0,10203.681679726214,2281.0590401887885,63644.393642938914,10758.805630972436,eval,0.45973544973544966,0.06318144841269842,0.0,0.0
2025-11-24,A,53456.8970186033,0.0,5455.003742296618,1216.4303917760963,58911.900760899916,10600.125573036361,eval,0.4625015873015874,0.054399503968253965,0.0,0.0
2025-11-25,A,53543.272714555,0.0,7325.349680224533,1767.7663924098845,60868.62239477954,10670.89351391442,eval,0.4619539682539682,0.056656845238095235,0.0,0.0
2025-11-26,A,54567.84045727589,0.0,10856.15118481182,2587.1768254171207,65423.99164208771,10727.191304453276,eval,0.4626455026455026,0.06532896825396824,0.0,0.0
2025-11-27,A,54690.92945286435,0.0,7001.743557279859,1522.914400494652,61692.67301014421,10800.0,eval,0.45713968253968246,0.062066666666666666,0.0,0.0
2025-11-28,A,14807.424021774556,0.0,4105.486367768259,1399.6061304781688,18912.910389542812,10773.548958657997,eval,0.4560730158730159,0.13732946428571427,0.0,0.0
2025-11-29,A,15067.839984246599,0.0,11673.346408276677,4570.572809971827,26741.186392523276,10221.24607740516,eval,0.4545058201058201,0.12166140873015872,0.0,0.0
2025-11-30,A,55823.08586197134,0.0,17372.60881487328,3990.5798005269116,73195.69467684462,9415.687455198253,eval,0.45394126984126987,0.06886468253968255,0.0,0.0
2025-12-01,A,59012.93393010463,0.0,43793.308018105236,9019.45607009128,102806.24194820986,8535.997755997769,eval,0.4505227513227513,0.1323813492063492,0.0,0.0
2025-12-02,A,62037.37818835516,0.0,43982.408429708434,8995.578905558337,106019.78661806359,8548.133779505308,eval,0.4569164021164021,0.12814613095238092,0.0,0.0
2025-12-03,A,67471.03105938084,0.0,10845.260684352384,2363.6590646702457,78316.29174373322,9795.553165082978,eval,0.46221216931216935,0.11173720238095235,0.0,0.0
2025-12-04,A,66654.44304384076,0.0,10846.275920342167,2029.3570845343493,77500.71896418292,10219.271648989683,eval,0.4702380952380953,0.0942796626984127,0.0,0.0
2025-12-05,A,18307.104667669577,0.0,9522.921845023018,4040.514169849337,27830.026512692595,10614.294944285555,eval,0.47731164021164024,0.10771666666666667,0.0,0.0
2025-12-06,A,19242.26712188932,0.0,13195.995164872726,5207.197046083498,32438.262286762045,10654.174861197294,eval,0.4833714285714286,0.10884325396825396,0.0,0.0
2025-12-07,A,67483.16963124984,0.0,8923.61332742854,1970.4747005277818,76406.78295867838,10753.683408834884,eval,0.4903153439153439,0.06802946428571427,0.0,0.0
2025-12-08,A,69671.42114580449,0.0,4366.61238572604,931.6620654242333,74038.03353153053,10800.0,eval,0.496173544973545,0.05379761904761906,0.0,0.0
2025-12-09,A,67680.69206137228,0.0,7803.972323139809,1359.622430429135,75484.66438451209,10800.0,eval,0.496521164021164,0.05510982142857143,0.0,0.0
2025-12-10,A,68519.86605625077,0.0,8326.084918508983,1921.0800442456452,76845.95097475976,10618.783624198211,eval,0.4952375661375661,0.06404900793650793,0.0,0.0
2025-12-11,A,67302.54797288668,0.0,3125.756446222547,893.5107474381227,70428.30441910922,10728.789303184984,eval,0.4942121693121693,0.04928015873015874,0.0,0.0
2025-12-12,A,20843.134200798988,0.0,5199.567529015007,2104.957015573725,26042.701729813994,10704.296875031128,eval,0.49145978835978843,0.13132857142857143,0.0,0.0
2025-12-13,A,21497.182367221594,0.0,4828.462896137142,1951.6056053338966,26325.645263358736,10791.273870974084,eval,0.4895846560846561,0.12623511904761905,0.0,0.0
2025-12-14,A,69750.16256689894,0.0,7148.493460122867,1411.2220983394811,76898.65602702182,10745.246669306225,eval,0.4907513227513227,0.06661597222222222,0.0,0.0
2025-12-15,A,69369.79353438488,0.0,10360.231285204014,2165.7873938564953,79730.0248195889,10641.074029462794,eval,0.4903571428571428,0.061336805555555554,0.0,0.0
2025-12-16,A,69273.64805425906,0.0,9003.913531105733,1921.874112937407,78277.56158536479,10638.668279920155,eval,0.48649470899470904,0.05366517857142857,0.0,0.0
2025-12-17,A,69580.15607126841,0.0,3616.96830596708,890.9951416965723,73197.1243772355,10721.306743773202,eval,0.4864359788359788,0.052521428571428566,0.0,0.0
2025-12-18,A,68922.53339248411,0.0,5233.236889985692,1203.5440857199403,74155.7702824698,10703.246273046494,eval,0.48681428571428575,0.05642847222222221,0.0,0.0
2025-12-19,A,20956.4244936206,0.0,3625.1670672528467,1156.6114227524045,24581.591560873447,10672.194720696989,eval,0.48897142857142856,0.1354359126984127,0.0,0.0
2025-12-20,A,20917.6394190757,0.0,2649.2156043986574,793.8521190488665,23566.855023474356,10712.463556570585,eval,0.4908185185185184,0.14118660714285713,0.0,0.0
2025-12-21,A,69486.4762927852,0.0,6711.120007922642,1586.0778796452714,76197.59630070784,10768.35139004677,eval,0.4902714285714285,0.05431170634920634,0.0,0.0
2025-12-22,A,69930.73658598118,0.0,6754.068375000952,1563.5838583984205,76684.80496098213,10738.902507772429,eval,0.48987248677248674,0.06379097222222223,0.0,0.0
2025-12-23,A,69599.44656477592,0.0,1798.5863721318024,506.76887997261605,71398.03293690772,10730.770236106366,eval,0.4938910052910052,0.05630486111111109,0.0,0.0
2025-12-24,A,68566.10156879963,0.0,5398.1471233101765,1163.2229293735836,73964.2486921098,10711.195724647472,eval,0.4959301587301587,0.05388878968253969,0.0,0.0
2025-12-25,A,68970.05435929728,0.0,6094.691763577655,1475.2602225754727,75064.74612287493,10693.520594497099,eval,0.4942253968253968,0.05970595238095236,0.0,0.0
2025-12-26,A,20673.745443061885,0.0,4177.955174736317,1598.371387205585,24851.700617798204,10787.380183125262,eval,0.4937931216931216,0.13421190476190475,0.0,0.0
2025-12-27,A,20431.20527242309,0.0,3744.273814004531,1420.7691018859582,24175.47908642762,10756.431443264022,eval,0.4959148148148149,0.1369892857142857,0.0,0.0
2025-12-28,A,68671.00095557093,0.0,4206.669444050551,1044.8726786459697,72877.67039962148,10774.950733024214,eval,0.4923862433862433,0.05129265873015873,0.0,0.0
2025-12-29,A,68513.90762112386,0.0,4010.566129926009,1031.132086983405,72524.47375104987,10693.389722257629,eval,0.493610052910053,0.051714186507936515,0.0,0.0
2025-12-30,A,67601.33734321632,0.0,4606.321024043311,982.7592821206526,72207.65836725963,10741.964137345374,eval,0.49164021164021166,0.0504875,0.0,0.0
2025-12-31,A,68229.3465422198,0.0,9901.899195138107,2007.3228745865672,78131.24573735791,10637.765734107987,eval,0.4900629629629629,0.06042886904761905,0.0,0.0
2025-01-01,B,0.0,0.0,432888.7998430083,92035.17001666666,432888.7998430083,6000.0,init,0.0,0.0,0.0,0.0
2025-01-02,B,75936.92746654351,0.0,9983.703280074085,2040.3871382716065,85920.6307466176,10654.339575,init,0.5328444444444443,0.038234027777777777,0.0,0.0
2025-01-03,B,57731.93873605666,0.0,1.731592647047364e-13,2.842170943040401e-14,57731.93873605666,10800.0,init,0.5308481481481482,0.18821631944444445,0.0,0.0
2025-01-04,B,22850.64090922327,0.0,4354.962438602145,1273.180033127515,27205.603347825418,10556.64123,init,0.4977197530864197,0.13456041666666665,0.0,0.0
2025-01-05,B,29643.091535145286,0.0,225914.64854117262,45278.50126831275,255557.74007631792,9185.410364999998,init,0.47875925925925933,0.09554913194444446,0.0,0.0
2025-01-06,B,73948.75395357498,0.0,7144.1136117166725,1446.785133333334,81092.86756529166,10718.956319999998,init,0.4920933333333334,0.08167111111111112,0.0,0.0
2025-01-07,B,73050.48469322486,0.0,16763.099657586856,3635.901300411527,89813.58435081173,10710.055154999998,init,0.4989623456790123,0.06666828703703703,0.0,0.0
2025-01-08,B,73538.83093312179,0.0,5613.071743441678,1386.9447333333428,79151.90267656346,10757.449425000003,init,0.500173015873016,0.04950793650793652,0.0,0.0
2025-01-09,B,70970.1335895379,0.0,12827.179073980002,3029.2258781893106,83797.3126635179,10747.30257,init,0.4981608465608466,0.05736785714285713,0.0,0.0
2025-01-10,B,55408.42101424333,0.0,1.6980550299194877e-13,2.842170943040401e-14,55408.42101424333,10800.0,init,0.4987703703703703,0.13991765873015874,0.0,0.0
2025-01-11,B,22576.063506598184,0.0,2517.4725326999987,818.7983000000005,25093.536039298182,10399.662464999998,init,0.4961656084656085,0.1352948412698413,0.0,0.0
2025-01-12,B,29635.811240145988,0.0,225853.41851221066,44798.23118106995,255489.22975235665,9087.386535,init,0.4964333333333332,0.06021696428571429,0.0,0.0
2025-01-13,B,73003.34919488055,0.0,3317.7264584083314,859.4926833333332,76321.07565328888,10597.352669999998,init,0.49465661375661374,0.05179861111111111,0.0,0.0
2025-01-14,B,69210.99023681255,0.0,9912.977149568691,2054.8338139917614,79123.96738638123,10640.392049999999,init,0.4953925925925925,0.054164980158730155,0.0,0.0
2025-01-15,B,70706.48991908037,0.0,10908.626854505677,2231.8968162551496,81615.11677358605,10753.904564999999,init,0.4971100529100528,0.05923402777777777,0.0,0.0
2025-01-16,B,72085.61301098762,0.0,8019.534741266664,1722.7181127381923,80105.14775225428,10603.4438574074,init,0.497957671957672,0.05244037698412697,-5.3235408744219445e-14,-3.368430665072268e-12
2025-01-17,B,23412.04390841743,0.0,0.0,0.0,23412.04390841743,10764.331679713388,init,0.4971534391534391,0.14103988095238093,-5.684341886080802e-15,-1.3446310731524135e-14
2025-01-18,B,23020.97964700366,0.0,240.71203259498546,59.909263951515356,23261.691679598647,10590.238224348896,init,0.499037037037037,0.14380089285714287,-3.2061267221352963e-13,-5.353061204181763e-13
2025-01-19,B,69334.38420573005,0.0,8554.894296824918,1716.6869962591027,77889.27850255497,10559.53671246971,init,0.5005740740740742,0.05702936507936508,3.410605131648481e-14,-8.241045179602228e-13
2025-01-20,B,70179.12393099969,0.0,1333.8302006946642,425.52219069657156,71512.95413169435,10796.447357469144,init,0.501367724867725,0.05355873015873015,143.9507296429055,507.81714515677623
2025-01-21,B,69112.43922276869,0.0,640.8533684775421,254.68411935343363,69753.29259124624,10798.406760928856,init,0.5010121693121693,0.044362301587301596,141.0436626316952,438.51935706856983
2025-01-22,B,67919.50644454267,0.0,9874.60981399306,2449.1000915374216,77794.11625853572,9907.326865293659,init,0.5011037037037036,0.0640277777777778,94.64914483122,429.04653973420466
2025-01-23,B,70817.74120079115,0.0,7053.25139443178,1562.9829797705754,77870.99259522292,9816.140429454243,init,0.5011021164021164,0.06664623015873015,7.052136652418995e-14,1.2671543814235518e-13
2025-01-24,B,20964.518019516632,0.0,412.34197429229147,206.74351316814267,21376.859993808925,10524.765407498395,init,0.501778835978836,0.14937162698412695,127.46485785205076,233.6788461995302
2025-01-25,B,20815.743209503315,0.0,1.0024336916103494e-13,5.684341886080802e-14,20815.743209503315,10560.184328767826,init,0.5026534391534392,0.15257132936507936,91.20905655913023,169.20052425258228
2025-01-26,B,68733.91345614305,0.0,3603.815181173206,745.8505747270035,72337.72863731626,9834.51214698082,init,0.49998359788359786,0.06394434523809525,78.56015197271918,271.25606205262113
2025-01-27,B,68753.45804704551,0.0,8.425615760643268e-14,1.4210854715202004e-14,68753.45804704551,10461.044069776062,init,0.49859841269841276,0.046439880952380955,58.13000268738915,182.0126908200179
2025-01-28,B,66683.18604531707,0.0,2829.690273947276,627.4835366280566,69512.87631926434,9852.242605319221,init,0.49627883597883604,0.058983531746031756,217.27563646430994,794.2557411951257
2025-01-29,B,67396.96794635536,0.0,0.0,0.0,67396.96794635536,10724.487143547693,init,0.49819894179894175,0.0435561507936508,34.68838569016024,88.4172434960185
2025-01-30,B,66308.64293379133,0.0,1140.9360923861386,178.3356640679511,67449.57902617747,10272.732335905137,init,0.49724074074074076,0.055001884920634916,27.86160385796962,85.14908382998713
2025-01-31,B,19373.210646440555,0.0,647.2504638505554,302.8002248517555,20020.46111029111,10677.239875970337,init,0.49715238095238096,0.1351202380952381,18.97919893633241,38.61744959701228
2025-02-01,B,18570.933366470075,0.0,2.346922656215611e-14,7.105427357601002e-15,18570.933366470075,10800.0,calibration,0.49730952380952387,0.1951779761904762,99.76152720649854,188.16060430080856
2025-02-02,B,62512.79431060143,0.0,21.393338312281262,10.065085068116332,62534.18764891371,10800.0,calibration,0.49425608465608467,0.057532539682539685,132.09485023173957,474.3992198091575
2025-02-03,B,63097.08049626007,0.0,0.0,0.0,63097.08049626007,10670.1659865743,calibration,0.49102910052910054,0.05969831349206348,105.76040457767306,384.20835002099886
2025-02-04,B,63659.90584470112,0.0,1020.3414843790771,236.98447724015296,64680.24732908019,10800.0,calibration,0.48829100529100533,0.05257599206349204,61.43079319079568,199.22472222110147
2025-02-05,B,58266.505190478914,0.0,7173.597705490487,2238.396552878426,65440.1028959694,9669.310116222001,calibration,0.48388835978835976,0.052722519841269834,284.9083911074407,957.3749285372696
2025-02-06,B,60501.57253317532,0.0,37.03771089879903,8.175192781988528,60538.610244074116,9515.227810369212,calibration,0.48334126984126985,0.05190386904761904,20.097502495802953,61.306144417878706
2025-02-07,B,17017.236742071724,0.0,0.0,0.0,17017.236742071724,10265.001425977549,calibration,0.4790539682539683,0.1538861111111111,116.58903425577077,203.44896575682088
2025-02-08,B,15164.02236461516,0.0,1752.029326290805,570.1017827601835,16916.051690905966,9736.24176659807,calibration,0.47338730158730163,0.1459512896825397,121.65228972156743,245.12610982465986
2025-02-09,B,56706.28831731093,0.0,8486.846141200693,2185.9063242554794,65193.134458511624,9654.334781817495,calibration,0.47297566137566144,0.058759722222222206,228.26683422681398,805.974271037374
2025-02-10,B,57296.796846775556,0.0,843.8505720792476,338.4847095694198,58140.6474188548,9813.4599189355,calibration,0.4722402116402117,0.03834414682539684,18.5450136922475,43.743837283411764
2025-02-11,B,55765.12656085039,0.0,886.3292602512761,388.15834649283477,56651.45582110166,9328.565294982398,calibration,0.4720507936507936,0.04770833333333334,255.62991173969652,735.5646751923866
2025-02-12,B,57145.62461179189,0.0,1.555076067916161e-13,2.6645352591003757e-14,57145.62461179189,9892.872992371975,calibration,0.4733280423280424,0.04982857142857143,48.62019314463743,120.60939227226632
2025-02-13,B,54957.91953654548,0.0,941.3351286580146,389.744807958985,55899.254665203494,10175.331121294153,calibration,0.4705460317460317,0.04360505952380952,67.98252437894286,188.02040971938237
2025-02-14,B,14642.570191699688,0.0,2709.875330218281,1441.2781293301143,17352.44552191797,9932.00173364675,calibration,0.47089947089947093,0.14283492063492062,162.7389292287191,337.59136433246186
2025-02-15,B,15375.213682868409,0.0,687.1429833439217,421.2807118241141,16062.35666621233,9452.99774513022,calibration,0.4718179894179894,0.13493888888888889,54.93472356268319,111.72178522031982
2025-02-16,B,54811.737972819865,0.0,3167.128997963016,686.3096658633804,57978.86697078288,9890.726473789035,calibration,0.4736047619047618,0.06151706349206349,119.01815168174699,349.5478287536196
2025-02-17,B,53445.577546247616,0.0,1.4654588653684187e-13,2.3092638912203256e-14,53445.577546247616,9970.167328786225,calibration,0.47256455026455013,0.051036805555555564,77.96145116018656,222.57996762549806
2025-02-18,B,51823.65472994082,0.0,778.3485592710283,285.4201540253165,52602.00328921185,10586.868315793741,calibration,0.47414814814814815,0.05028849206349206,207.49091005794716,623.6426556766512
2025-02-19,B,50926.54308649103,0.0,2005.3854102645196,733.715585224116,52931.92849675555,9550.100062098003,calibration,0.4713571428571428,0.05365218253968255,167.7486754962361,519.7898266655413
2025-02-20,B,53394.21066827886,0.0,0.0,0.0,53394.21066827886,10443.438725946397,calibration,0.47265978835978834,0.055220932539682556,78.70539369375823,219.59406977134313
2025-02-21,B,14595.147063748103,0.0,597.5917557944002,324.6535928386005,15192.738819542503,10019.933501696425,calibration,0.473063492063492,0.14571785714285715,123.9562410401505,238.63687318278525
2025-02-22,B,15093.959015142935,0.0,1905.1819737864687,786.2496665982428,16999.140988929405,9875.082728320525,calibration,0.47281587301587313,0.12959176587301588,61.13098154268501,128.20136136908144
2025-02-23,B,51369.04571632607,0.0,975.1838404414835,302.76950285131153,52344.229556767554,9820.98723213638,calibration,0.4718915343915344,0.053621428571428584,79.47692117114596,239.4297218745841
2025-02-24,B,50579.978195482414,0.0,0.0,0.0,50579.978195482414,9990.365753428034,calibration,0.47184973544973535,0.04930882936507937,91.89164965869834,262.4857401037216
2025-02-25,B,48946.057737948315,0.0,178.79613457835487,68.09554157794378,49124.85387252667,9928.61997073013,calibration,0.470436507936508,0.041781547619047614,234.71598561312794,658.3728315751291
2025-02-26,B,49732.731907497415,0.0,785.4061343180862,226.97371113595995,50518.1380418155,10273.039894602702,calibration,0.47081111111111107,0.05066349206349207,156.48393231291521,500.72548646042213
2025-02-27,B,47794.54599596052,0.0,593.8107179182615,116.01229647121556,48388.356713878784,10197.326006693074,calibration,0.471189417989418,0.04860396825396824,99.7920739184963,286.05834064729635
2025-02-28,B,14005.762082207551,0.0,399.65059792469594,183.73766703569675,14405.412680132247,10393.236628631155,calibration,0.47052751322751324,0.13722271825396823,54.94613236052855,171.9465567994365
2025-03-01,B,13924.522784675723,0.0,60.4582912759392,39.284139880402336,13984.981075951662,9901.810197632854,calibration,0.4690243386243387,0.13950486111111113,71.94428927541799,131.19853238270645
2025-03-02,B,49031.242926039966,0.0,19126.413992487964,4817.6209585654615,68157.65691852794,10406.680230155664,calibration,0.4657164021164021,0.06790456349206347,70.20799367084584,208.57326339832056
2025-03-03,B,46866.94554228334,0.0,18438.493737610435,4788.893886268468,65305.43927989378,10338.869039313546,calibration,0.4645825396825396,0.06589791666666667,128.38327865079,362.6830714524025
2025-03-04,B,48882.512324684685,0.0,3.670046488934986e-13,5.950795411990839e-14,48882.512324684685,9855.046041994527,calibration,0.46330582010582017,0.05184285714285715,294.9722966296651,1038.4179028163965
2025-03-05,B,47050.62670859245,0.0,155.53340948601,48.307050000862546,47206.16011807846,9990.4517162557,calibration,0.46334708994708995,0.04629742063492062,95.97671462325455,271.8626873994836
2025-03-06,B,46570.60399637228,0.0,0.0,0.0,46570.60399637228,10125.65400425604,calibration,0.458679365079365,0.04774156746031746,110.35730780712387,326.31064850878965
2025-03-07,B,13077.441564163282,0.0,1182.7500757902171,449.5717521920979,14260.1916399535,10558.349486062492,calibration,0.45631587301587295,0.1406079365079365,70.98969108386666,210.23879927567265
2025-03-08,B,12918.339387267666,0.0,960.0911148879262,473.058791577071,13878.430502155592,10762.813109607607,calibration,0.4559460317460317,0.15116150793650796,48.4878398338453,107.77991300995443
2025-03-09,B,43637.19825289395,0.0,2822.675718262467,1096.8246256844725,46459.87397115641,10732.723512264003,calibration,0.45648359788359794,0.04534335317460317,264.1768169741435,630.4702247893453
2025-03-10,B,45672.42584286863,0.0,9060.39984567723,2413.34201291135,54732.82568854586,10126.578450314748,calibration,0.45693015873015874,0.06240009920634922,338.05094166662286,1214.242667149444
2025-03-11,B,44124.20749159779,0.0,3028.0252045049574,772.03325036161,47152.23269610274,10139.97678596213,calibration,0.4566465608465608,0.05405089285714286,388.4865681901518,1330.1440149272971
2025-03-12,B,44028.69571989214,0.0,1439.779828575347,480.77760142998056,45468.47554846748,10283.284190472881,calibration,0.45587671957671955,0.048841567460317474,308.84991511043745,710.6078484519787
2025-03-13,B,43252.923415644385,0.0,13399.639498987639,4340.455440420757,56652.56291463203,10330.768223639148,calibration,0.4563804232804233,0.0678621031746032,260.5412389791727,801.4279405320369
2025-03-14,B,12378.984777161357,0.0,914.2123550791538,251.29382757058485,13293.19713224051,10197.461564639438,calibration,0.45648571428571433,0.14629573412698413,80.63510107705952,153.44062619431148
2025-03-15,B,12972.840497650412,0.0,1037.3694643305216,649.1067208966467,14010.209961980934,10156.864492036466,calibration,0.4549883597883598,0.13138422619047618,118.8993975197122,222.37660086540882
2025-03-16,B,43664.54638161937,0.0,3071.266538270612,776.8038931234338,46735.812919889984,9853.980705272375,calibration,0.45557248677248685,0.0531282738095238,60.75977569762864,159.80509416073346
2025-03-17,B,42593.15913769811,0.0,0.0,0.0,42593.15913769811,10066.481288477557,calibration,0.45470052910052905,0.03631359126984128,141.23487478275263,316.3002854372492
