日期,模型,计划购电费,调整费,紧急购电费,紧急购电量,总费用,末SOC,阶段,计划紧急购电量,计划紧急购电费
2025-08-04,A,47221.702934853354,0.0,2110.2898666115516,542.6517493462859,49331.992801464905,10369.35206443644,eval,0.0,0.0
2025-08-05,A,46111.28752057028,0.0,927.7696051178576,315.1067516422602,47039.05712568814,10301.871938897804,eval,0.0,0.0
2025-08-06,A,44543.11753215875,0.0,12539.480501753336,3547.4037113352847,57082.59803391209,10194.526970720503,eval,0.0,0.0
2025-08-07,A,44109.140621395934,0.0,2606.4957026888733,759.2809962516255,46715.63632408481,10176.687521860144,eval,0.0,0.0
2025-08-08,A,23121.389065415733,0.0,1776.9175978917356,437.67612043888823,24898.30666330747,10288.790162542235,eval,0.0,0.0
2025-08-09,A,23034.509861217015,0.0,2341.469156903743,756.1261533941516,25375.979018120757,10134.362673933523,eval,0.0,0.0
2025-08-10,A,43429.12341555153,0.0,8307.893572950206,2741.6617692292393,51737.01698850173,10253.624444495956,eval,0.0,0.0
2025-08-11,A,43396.058648642706,0.0,5365.405868378321,1747.4316768198203,48761.46451702103,10143.46850388669,eval,0.0,0.0
2025-08-12,A,43333.658089823926,0.0,13903.56762521954,4289.139039177652,57237.22571504347,10196.314485183257,eval,0.0,0.0
2025-08-13,A,43754.610810622515,0.0,7712.634434300477,2804.270402354834,51467.24524492299,10385.403556916288,eval,0.0,0.0
2025-08-14,A,43336.53378398249,0.0,9285.654869878113,3258.2237162809997,52622.188653860605,10184.386375058739,eval,0.0,0.0
2025-08-15,A,22796.68491672822,0.0,3553.925481232002,1104.223018677526,26350.610397960223,10000.819513636325,eval,0.0,0.0
2025-08-16,A,22991.77382318339,0.0,3641.5771285417854,943.7690804659218,26633.350951725177,10127.093400866335,eval,0.0,0.0
2025-08-17,A,43653.055105023814,0.0,4251.033753448321,980.4262671929124,47904.08885847213,10349.957160199567,eval,0.0,0.0
2025-08-18,A,43531.913204675744,0.0,6409.491542825443,1695.586216773433,49941.40474750119,10337.718679739612,eval,0.0,0.0
2025-08-19,A,43531.50398224121,0.0,5491.171870401654,1476.1962289936678,49022.67585264286,10228.983174621968,eval,0.0,0.0
2025-08-20,A,43059.4418215392,0.0,25880.3682173288,8282.62015550306,68939.810038868,10227.287744178406,eval,0.0,0.0
2025-08-21,A,43500.647281942474,0.0,9754.051893381948,3043.3197089868654,53254.69917532442,10308.835100247015,eval,0.0,0.0
2025-08-22,A,23064.62817271793,0.0,12095.489170129553,3238.4454676958485,35160.11734284749,9985.230467795316,eval,0.0,0.0
2025-08-23,A,23321.29405981132,0.0,3507.9093220563377,947.0413036651152,26829.203381867657,10112.320228944935,eval,0.0,0.0
2025-08-24,A,44114.41574597516,0.0,6495.878069794532,1667.14458014797,50610.29381576969,10214.666428373741,eval,0.0,0.0
2025-08-25,A,44512.57108414039,0.0,17934.774609756292,5671.354394999763,62447.345693896685,10310.117528265779,eval,0.0,0.0
2025-08-26,A,44952.50833150024,0.0,3617.0299856507318,882.0037211094901,48569.538317150975,10369.728330685717,eval,0.0,0.0
2025-08-27,A,44507.6210844997,0.0,10268.087602988102,3198.3989416257605,54775.7086874878,10167.264421132506,eval,0.0,0.0
2025-08-28,A,44685.230789183544,0.0,17307.43154273978,6321.952650542773,61992.662331923326,10107.767203224028,eval,0.0,0.0
2025-08-29,A,23881.133566511908,0.0,3680.593453300955,915.0395735277167,27561.72701981286,10397.517590427504,eval,0.0,0.0
2025-08-30,A,23589.50604869118,0.0,4037.3686197514708,1097.3366921006577,27626.87466844265,10008.278364234173,eval,0.0,0.0
2025-08-31,A,45272.057200082025,0.0,4712.990136809049,1525.318036011473,49985.047336891075,10297.193428009057,eval,0.0,0.0
2025-09-01,A,45442.015829584794,0.0,0.0,0.0,45442.015829584794,10800.0,eval,0.0,0.0
2025-09-02,A,43406.10661353178,0.0,15.652149052528305,8.430998681674282,43421.75876258431,10800.0,eval,0.0,0.0
2025-09-03,A,35298.73058002895,0.0,11949.269869941016,3072.6041838614597,47248.000449969964,9986.773113465108,eval,0.0,0.0
2025-09-04,A,35921.50273145254,0.0,9986.215334742568,2406.310320850366,45907.71806619511,10273.41148587473,eval,0.0,0.0
2025-09-05,A,21802.987999772988,0.0,0.0,0.0,21802.987999772988,10800.0,eval,0.0,0.0
2025-09-06,A,21992.66736109158,0.0,0.0,0.0,21992.66736109158,10792.483484675395,eval,0.0,0.0
2025-09-07,A,35816.44234749026,0.0,7685.5638932394995,2544.9090243093933,43502.00624072976,10259.918259454764,eval,0.0,0.0
2025-09-08,A,34365.28334032458,0.0,26700.775248434187,7921.7209079825425,61066.058588758766,10000.940504258924,eval,0.0,0.0
2025-09-09,A,35544.77866755347,0.0,10439.14084555008,2369.9982072337243,45983.91951310355,10124.272792138087,eval,0.0,0.0
2025-09-10,A,36278.03898216056,0.0,26805.512493602873,8028.597483392101,63083.55147576343,10123.303842404912,eval,0.0,0.0
2025-09-11,A,36839.23995775373,0.0,3730.4637582896203,1011.3715506510688,40569.70371604335,10095.424728963499,eval,0.0,0.0
2025-09-12,A,18845.16973734684,0.0,3293.25887291675,884.2065969706796,22138.428610263592,10735.873229906047,eval,0.0,0.0
2025-09-13,A,17991.08844295237,0.0,3440.6736051573625,811.0403657611859,21431.762048109733,10768.581219632551,eval,0.0,0.0
2025-09-14,A,36278.374673381244,0.0,15850.885016111914,5205.495701356131,52129.259689493156,9641.43031380685,eval,0.0,0.0
2025-09-15,A,38238.47734320506,0.0,5105.502094702559,1386.7184316437144,43343.97943790762,10182.872124000054,eval,0.0,0.0
2025-09-16,A,37493.47293299567,0.0,11202.681106772914,3988.245351424183,48696.15403976858,10037.342159778611,eval,0.0,0.0
2025-09-17,A,38239.13039537861,0.0,11131.888831552553,3337.310974863505,49371.01922693117,10213.961175870892,eval,0.0,0.0
2025-09-18,A,38101.24238359433,0.0,9575.257443985065,2698.896699519094,47676.49982757939,10102.411992048606,eval,0.0,0.0
2025-09-19,A,18277.398016600757,0.0,3940.6100811943943,1120.8775424976034,22218.00809779515,10726.489289393863,eval,0.0,0.0
2025-09-20,A,17639.697612773718,0.0,6297.854803994342,1699.1210539010492,23937.55241676806,10510.65219810624,eval,0.0,0.0
2025-09-21,A,39362.97115650652,0.0,4627.942767266981,1481.50429641326,43990.91392377351,10192.538468178276,eval,0.0,0.0
2025-09-22,A,39351.76918924032,0.0,6267.520008785774,1933.4976423999374,45619.2891980261,10099.58446456418,eval,0.0,0.0
2025-09-23,A,40086.15667914941,0.0,9792.813092430322,2805.307412895112,49878.96977157974,10194.742678233992,eval,0.0,0.0
2025-09-24,A,40021.09881446211,0.0,7585.5242410792225,2268.744538141148,47606.62305554133,10444.441325177046,eval,0.0,0.0
2025-09-25,A,39794.413903699475,0.0,5662.421404894688,1663.8018556742315,45456.83530859416,10029.055910285071,eval,0.0,0.0
2025-09-26,A,18056.910947151773,0.0,2918.5877432639263,952.9904006626502,20975.498690415698,10442.77727735316,eval,0.0,0.0
2025-09-27,A,17805.492769987235,0.0,12862.837041516183,3580.2074861696333,30668.32981150342,9996.984999642751,eval,0.0,0.0
2025-09-28,A,40610.769502114024,0.0,11592.698680843538,3242.703813436679,52203.468182957564,10204.152827705688,eval,0.0,0.0
2025-09-29,A,41020.1045983206,0.0,5814.479491733896,1575.5887970649885,46834.58409005449,10140.956606252734,eval,0.0,0.0
2025-09-30,A,41317.49972799069,0.0,14014.287520713564,3950.3916851140816,55331.787248704255,10244.462237522352,eval,0.0,0.0
2025-10-01,A,41379.57578560184,0.0,311.40303484260016,132.59369391521943,41690.97882044444,10800.0,eval,0.0,0.0
2025-10-02,A,39984.24467135589,0.0,739.0031218376635,286.8244810956083,40723.24779319355,10800.0,eval,0.0,0.0
2025-10-03,A,17456.773991952272,0.0,77.09686096904625,36.039920550131185,17533.870852921318,10800.0,eval,0.0,0.0
2025-10-04,A,17809.610189012576,0.0,2278.60140899426,656.0810939649383,20088.211598006834,10800.0,eval,0.0,0.0
2025-10-05,A,38358.882570515416,0.0,592.5231325993437,245.0588786690549,38951.40570311476,10800.0,eval,0.0,0.0
2025-10-06,A,37970.890233124854,0.0,4555.865662852775,1645.1100526199045,42526.75589597763,10798.511645854214,eval,0.0,0.0
2025-10-07,A,37542.12416391756,0.0,9031.714716440312,2679.03306157097,46573.83888035787,10800.0,eval,0.0,0.0
2025-10-08,A,34242.30102331274,0.0,13791.926835186028,3662.7997525965666,48034.22785849877,10039.406728704924,eval,0.0,0.0
2025-10-09,A,35077.88691339233,0.0,12643.21014601325,2862.542612460754,47721.09705940558,10092.001063172329,eval,0.0,0.0
2025-10-10,A,15584.90699970267,0.0,5114.861911816859,1344.3329485710601,20699.76891151953,10180.796224336258,eval,0.0,0.0
2025-10-11,A,16031.698357589494,0.0,3955.6022751382184,1091.3823468442315,19987.30063272771,10271.45451138419,eval,0.0,0.0
2025-10-12,A,35913.19696687113,0.0,14054.872071388758,3611.5501502221955,49968.06903825989,9909.888938511409,eval,0.0,0.0
2025-10-13,A,36890.38464664773,0.0,8245.23233155061,1975.9592572481356,45135.61697819834,10141.357165459656,eval,0.0,0.0
2025-10-14,A,36396.25912829788,0.0,18974.03059299448,4709.657564035355,55370.28972129236,9994.785265102253,eval,0.0,0.0
2025-10-15,A,37814.11496288088,0.0,15259.22232651732,4793.118630485453,53073.3372893982,10199.928124098871,eval,0.0,0.0
2025-10-16,A,38267.78034284458,0.0,18408.639673750746,5169.134163665658,56676.42001659532,10231.592655920787,eval,0.0,0.0
2025-10-17,A,16399.051361390637,0.0,4445.560274433341,1364.0536394797389,20844.611635823978,10132.783007653195,eval,0.0,0.0
2025-10-18,A,16548.68150289545,0.0,5617.796023552362,1692.4306567893923,22166.477526447816,10471.435305119527,eval,0.0,0.0
2025-10-19,A,39462.35602823871,0.0,13772.388196270436,3793.8385943882145,53234.74422450915,10179.553567251452,eval,0.0,0.0
2025-10-20,A,40295.65886952915,0.0,12490.649345239617,3260.1735232062447,52786.30821476877,10163.140566416483,eval,0.0,0.0
2025-10-21,A,40841.940413713746,0.0,14328.16677524205,4455.263327284154,55170.10718895579,10209.687796709242,eval,0.0,0.0
2025-10-22,A,41154.81875312458,0.0,14184.637514963637,3550.429964294661,55339.456268088215,10153.088006877973,eval,0.0,0.0
2025-10-23,A,41566.1974867423,0.0,5343.271256200835,1439.9188287638276,46909.468742943136,10095.84180538969,eval,0.0,0.0
2025-10-24,A,16786.44964108954,0.0,5219.898836326769,1330.6340747015165,22006.348477416308,10132.529117499147,eval,0.0,0.0
2025-10-25,A,16922.12117097735,0.0,3660.188033702332,1085.1263784647458,20582.30920467968,10150.558599235846,eval,0.0,0.0
2025-10-26,A,42441.75471936341,0.0,2563.203955896651,840.4412000645725,45004.95867526006,10440.835799430646,eval,0.0,0.0
2025-10-27,A,42278.88094021745,0.0,7012.512091606759,1881.084384448225,49291.39303182421,10131.748001844584,eval,0.0,0.0
2025-10-28,A,42386.25077095711,0.0,7289.605299453601,2079.5859509433394,49675.85607041071,10185.938637592084,eval,0.0,0.0
2025-10-29,A,42275.91481451054,0.0,18101.07174734939,5283.940118739993,60376.98656185993,10167.280276690266,eval,0.0,0.0
2025-10-30,A,42497.981736588685,0.0,4222.826996799047,1163.6130501436276,46720.808733387734,10175.39823844867,eval,0.0,0.0
2025-10-31,A,17252.736000288773,0.0,8388.424671671397,2671.7832795936793,25641.16067196017,10151.256631872358,eval,0.0,0.0
2025-11-01,A,17381.84212782236,0.0,5504.933106383753,1733.031341743098,22886.775234206114,10413.165193486055,eval,0.0,0.0
2025-11-02,A,43390.18996423327,0.0,10834.593372849318,2860.2152047630843,54224.78333708259,10136.43260863738,eval,0.0,0.0
2025-11-03,A,44111.13845490469,0.0,7561.547217249362,2615.8524562221883,51672.68567215405,10240.72945708052,eval,0.0,0.0
2025-11-04,A,44569.15057953331,0.0,4484.610866343277,1180.5266898752725,49053.76144587658,10183.792830495151,eval,0.0,0.0
2025-11-05,A,44652.21260530264,0.0,7943.953058024971,2156.3171385414157,52596.16566332761,10275.416847390377,eval,0.0,0.0
2025-11-06,A,44476.67932454568,0.0,15080.818308515638,3879.705135572818,59557.49763306131,10048.451318760606,eval,0.0,0.0
2025-11-07,A,17796.937614837712,0.0,4431.919363229042,1061.4670207350828,22228.856978066753,10218.064966768423,eval,0.0,0.0
2025-11-08,A,17750.678793510553,0.0,1650.3910069820658,514.2339685360942,19401.06980049262,10327.106353679752,eval,0.0,0.0
2025-11-09,A,45367.99462103827,0.0,9931.607635166529,2986.36104469837,55299.6022562048,10162.647822392977,eval,0.0,0.0
2025-11-10,A,45552.351461173894,0.0,17414.31407451469,4920.198616856902,62966.66553568858,10174.849163861683,eval,0.0,0.0
2025-11-11,A,46075.392623436666,0.0,7728.852952772941,2085.4615428309344,53804.24557620961,10086.222290805934,eval,0.0,0.0
2025-11-12,A,46691.606439116644,0.0,6065.111038897541,1516.2037947398637,52756.71747801419,10246.212431665313,eval,0.0,0.0
2025-11-13,A,46753.35004333974,0.0,10272.270216782845,3055.8358507937646,57025.62026012259,10187.811175885925,eval,0.0,0.0
2025-11-14,A,18173.911208119127,0.0,6501.158648298187,2166.6095428940225,24675.069856417314,10218.534641628417,eval,0.0,0.0
2025-11-15,A,18149.937223692446,0.0,5428.0464149522395,1598.409957957011,23577.983638644684,10158.813014425468,eval,0.0,0.0
2025-11-16,A,47834.61114402037,0.0,10270.713179074815,2756.96527754603,58105.324323095185,10098.211257641624,eval,0.0,0.0
2025-11-17,A,48400.495014052714,0.0,3047.336169302459,863.7119280732866,51447.83118335517,10290.582821126598,eval,0.0,0.0
2025-11-18,A,48086.20394861596,0.0,8166.701240064895,2664.6176490636167,56252.90518868086,10123.578801029458,eval,0.0,0.0
2025-11-19,A,48258.9970613751,0.0,10354.51645648128,2715.6470430899703,58613.51351785638,10107.72415346384,eval,0.0,0.0
2025-11-20,A,48662.60810843296,0.0,7262.144402055172,2089.238658555014,55924.752510488135,10080.530850996809,eval,0.0,0.0
2025-11-21,A,18487.79328108969,0.0,3753.3355449279798,1429.9292965297268,22241.12882601767,10228.209629029678,eval,0.0,0.0
2025-11-22,A,18487.830765192128,0.0,4499.75470075599,1346.9486873877158,22987.58546594812,10099.272207471156,eval,0.0,0.0
2025-11-23,A,49232.59575514759,0.0,7997.600596344744,2100.510112986896,57230.19635149233,10176.183720655301,eval,0.0,0.0
2025-11-24,A,49123.869765681266,0.0,5018.777220553956,1265.5719353865607,54142.646986235224,10017.13628894044,eval,0.0,0.0
2025-11-25,A,49465.413177053364,0.0,6096.55828971505,1770.5016502524745,55561.97146676842,10069.372489741178,eval,0.0,0.0
2025-11-26,A,49777.02160179318,0.0,9525.100941591183,2765.7037644412667,59302.122543384365,10347.231553047617,eval,0.0,0.0
2025-11-27,A,49773.934688840214,0.0,5998.462917690431,1655.265661368956,55772.39760653065,10265.265925164535,eval,0.0,0.0
2025-11-28,A,18860.981908796937,0.0,4764.77853020763,1381.3182512089818,23625.760439004567,10310.7412823413,eval,0.0,0.0
2025-11-29,A,19026.414438743304,0.0,12966.186574589683,4530.897329538848,31992.601013332987,10240.071635180553,eval,0.0,0.0
2025-11-30,A,50867.93087857196,0.0,14353.956569667524,4228.06427564982,65221.88744823949,10122.453552634901,eval,0.0,0.0
2025-12-01,A,51225.75033285792,0.0,33743.596615937284,9263.748703421019,84969.3469487952,10044.391591737573,eval,0.0,0.0
2025-12-02,A,53058.32207377389,0.0,33505.614445488914,8993.942361182078,86563.9365192628,10060.396276913323,eval,0.0,0.0
2025-12-03,A,57436.260527935,0.0,8369.333865668154,2414.802637392421,65805.59439360315,10512.91769571541,eval,0.0,0.0
2025-12-04,A,57307.42361645742,0.0,10352.822682011876,2393.3396608382063,67660.2462984693,10177.57133420599,eval,0.0,0.0
2025-12-05,A,21732.246781874957,0.0,10922.173279172133,3915.2911832539316,32654.42006104709,10024.805398654758,eval,0.0,0.0
2025-12-06,A,22289.24222260184,0.0,14107.305402910646,5095.947220932403,36396.54762551248,10074.384457851738,eval,0.0,0.0
2025-12-07,A,57846.85612740135,0.0,7410.267627228913,2019.5008922395275,65257.12375463026,10251.638625611657,eval,0.0,0.0
2025-12-08,A,59746.24635524577,0.0,3236.3516885816034,924.9319726898862,62982.59804382738,10371.246962116893,eval,0.0,0.0
2025-12-09,A,58799.92436664319,0.0,6354.022355694586,1364.5080495979237,65153.94672233777,10257.467223286087,eval,0.0,0.0
2025-12-10,A,58366.0728445273,0.0,6387.745155387437,1914.5347444056306,64753.81799991473,10091.704938351331,eval,0.0,0.0
2025-12-11,A,58738.96767550323,0.0,2225.740811392758,833.9487322657226,60964.70848689599,10164.004340003967,eval,0.0,0.0
2025-12-12,A,24268.71741474811,0.0,5075.804696866445,2104.9570155737238,29344.522111614555,10172.39381695067,eval,0.0,0.0
2025-12-13,A,24613.14097046855,0.0,5358.287640133899,1951.6056053339196,29971.42861060245,10308.31600100131,eval,0.0,0.0
2025-12-14,A,59181.096080368334,0.0,5247.21312033389,1411.2220983394732,64428.30920070222,10163.546386260108,eval,0.0,0.0
2025-12-15,A,58989.509655877206,0.0,7641.268500055552,2154.3579353367904,66630.77815593276,10125.393995170027,eval,0.0,0.0
2025-12-16,A,59231.294441714825,0.0,7002.4358583805915,1940.953502019305,66233.73030009541,10035.415218247921,eval,0.0,0.0
2025-12-17,A,59497.401314963965,0.0,2936.7152027970465,878.1429454599547,62434.11651776101,10242.185103494947,eval,0.0,0.0
2025-12-18,A,59336.51700664843,0.0,4018.142575066635,1176.2594981505076,63354.65958171507,10152.147718118991,eval,0.0,0.0
2025-12-19,A,24392.92494436801,0.0,3731.9988338724197,1136.0519232180732,28124.92377824043,10100.237616771275,eval,0.0,0.0
2025-12-20,A,24485.976716274807,0.0,2786.0727103965182,793.8521190488328,27272.049426671325,10163.000407279122,eval,0.0,0.0
2025-12-21,A,59442.11884234082,0.0,5039.475622186433,1568.3249620168094,64481.59446452725,10302.977870240507,eval,0.0,0.0
2025-12-22,A,59214.56718794543,0.0,5736.260465511214,1560.5991844273262,64950.82765345665,10147.484169382009,eval,0.0,0.0
2025-12-23,A,59497.892754724606,0.0,1530.9769670997744,502.45134906229725,61028.86972182438,10194.960137385822,eval,0.0,0.0
2025-12-24,A,59026.112471531495,0.0,4526.996051291102,1182.2396968039068,63553.1085228226,10176.00661484472,eval,0.0,0.0
2025-12-25,A,59037.54537876703,0.0,4683.363477595129,1468.4369384015804,63720.908856362155,10123.956764253498,eval,0.0,0.0
2025-12-26,A,24094.834933602047,0.0,4662.863402758288,1598.3713872055612,28757.698336360336,10454.267430028993,eval,0.0,0.0
2025-12-27,A,24061.58986659582,0.0,3808.4452582090203,1377.5595827463712,27870.03512480484,10234.16678034195,eval,0.0,0.0
2025-12-28,A,59347.545151258135,0.0,3446.0767670899077,1028.5647301146873,62793.62191834804,10316.515562588771,eval,0.0,0.0
2025-12-29,A,58928.3408109258,0.0,3069.1952829463603,1001.1842813601206,61997.536093872164,10105.89199114793,eval,0.0,0.0
2025-12-30,A,58821.9885261331,0.0,3738.680601377995,982.7592821206597,62560.66912751109,10206.198571644927,eval,0.0,0.0
2025-12-31,A,58547.53776652721,0.0,7541.020716024023,1976.8115275623916,66088.55848255123,10039.318081475947,eval,0.0,0.0
2025-01-01,B,0.0,0.0,366613.56615685835,92035.17001666666,366613.56615685835,6000.0,init,0.0,0.0
2025-01-02,B,63763.212383179496,0.0,7673.8246204357965,2031.5716716049367,71437.03700361529,10025.448671111111,init,0.0,0.0
2025-01-03,B,62592.717478159255,0.0,0.0,0.0,62592.717478159255,10800.0,init,0.0,0.0
2025-01-04,B,25620.101808035924,0.0,4716.420235187681,1273.1800331275876,30336.522043223606,9958.349187037036,init,0.0,0.0
2025-01-05,B,25750.10243609352,0.0,182479.10976966197,45158.412478310696,208229.2122057555,8558.511815185186,init,0.0,0.0
2025-01-06,B,62036.592498336555,0.0,5247.887545258327,1398.088716666665,67284.48004359489,10116.492809259258,init,0.0,0.0
2025-01-07,B,60992.72710281059,0.0,12125.54879304154,3585.3369497942326,73118.27589585213,10232.597537037036,init,0.0,0.0
2025-01-08,B,62174.271939667924,0.0,4442.515563099992,1348.8516333333314,66616.78750276791,10227.11604,init,0.0,0.0
2025-01-09,B,60199.53211353755,0.0,9983.934316058796,3031.9255113559743,70183.46642959634,10003.817253888888,init,0.0,0.0
2025-01-10,B,61351.59817849443,0.0,0.0,0.0,61351.59817849443,10800.0,init,0.0,0.0
2025-01-11,B,25604.362619091167,0.0,2750.6231440666606,818.7982999999992,28354.985763157827,9832.336335,init,0.0,0.0
2025-01-12,B,25679.761300371294,0.0,181285.08809252683,44755.77141060494,206964.84939289812,8455.086756666667,init,0.0,0.0
2025-01-13,B,61733.91109658534,0.0,2596.6276889284145,784.8438118333335,64330.53878551375,9989.435511666667,init,0.0,0.0
2025-01-14,B,59031.393607783015,0.0,7985.986812644744,2019.2772061728383,67017.38042042775,10265.803453703702,init,0.0,0.0
2025-01-15,B,59799.7630427712,0.0,8201.85777637424,2158.536790465024,68001.62081914544,10146.49893,init,0.0,0.0
2025-01-16,B,61507.85051616335,0.0,6183.293789147862,1596.397136023797,67691.14430531122,9999.412269074075,init,-1.2505552149377763e-12,-5.729418717237423e-12
2025-01-17,B,26517.870170869784,0.0,0.0,0.0,26517.870170869784,10247.586050617494,init,-1.4210854715202005e-15,-4.6895820560166614e-15
2025-01-18,B,25930.14578852896,0.0,398.4583838914729,100.19478234181486,26328.604172420433,9987.338389245399,init,-2.289723965986923e-13,-7.849432215323306e-13
2025-01-19,B,58808.43755817567,0.0,7386.398861310074,1823.117328346027,66194.83641948574,9847.48401882004,init,2.572164703451563e-13,6.640398453328089e-13
2025-01-20,B,60133.77058078846,0.0,886.1423685709773,321.34908543176334,61019.91294935944,10177.36643417961,init,143.76117496923408,354.2703720141149
2025-01-21,B,60143.62052715033,0.0,352.7442456241477,165.37290096286972,60496.364772774476,10403.946772359333,init,143.36664503472338,351.73311343345415
2025-01-22,B,58125.31742886502,0.0,7933.579630211703,2389.82240762951,66058.89705907673,9529.427366119306,init,95.8994488704242,342.872762953642
2025-01-23,B,59850.006502808516,0.0,6077.023027330246,1838.1837884324536,65927.02953013877,9874.132896299338,init,6.821210263296962e-14,1.2663576853810808e-13
2025-01-24,B,24277.288994236045,0.0,300.47447573119086,138.41058984559544,24577.763469967234,10178.016553215331,init,119.57909095252481,268.069154905858
2025-01-25,B,24531.70345783899,0.0,0.0,0.0,24531.70345783899,10153.863911364782,init,89.41856693168418,204.94297378180414
2025-01-26,B,58639.89882937556,0.0,3239.403250037639,896.714327526619,61879.3020794132,9780.341231996914,init,85.02513862683665,191.43241285657464
2025-01-27,B,59382.54714829242,0.0,0.0,0.0,59382.54714829242,9957.093602784547,init,58.975617092405116,134.35489946623935
2025-01-28,B,58085.498515032225,0.0,2504.592602262758,750.8062811537595,60590.091117294985,9831.363328386053,init,224.3028809406689,638.6851675315969
2025-01-29,B,59144.54204580697,0.0,0.0,0.0,59144.54204580697,10423.313402555561,init,28.981874257610666,62.76520237484253
2025-01-30,B,57865.46457850025,0.0,1567.5863836870253,324.52722081047136,59433.05096218728,10014.426988972968,init,39.83649304091094,87.96642231258113
2025-01-31,B,23012.72447210377,0.0,694.7392246191383,304.46715284008087,23707.46369672291,10331.15312981285,init,27.989888183377936,59.16534602099212
2025-02-01,B,22729.058443913214,0.0,76.89192368771192,20.411978680040356,22805.950367600926,10522.924778309343,calibration,68.67434722903441,175.94149001427692
2025-02-02,B,56605.22969921533,0.0,74.25257960739171,34.8640500947414,56679.48227882272,10800.0,calibration,158.3884773254234,435.5641526318126
2025-02-03,B,55865.325908671526,0.0,0.0,0.0,55865.325908671526,10386.49559681436,calibration,101.68307765900657,275.8966033319708
2025-02-04,B,56328.86027717495,0.0,2164.524455029011,594.0014911453917,58493.38473220396,10533.519538985238,calibration,60.6920006238851,137.9364399021428
2025-02-05,B,52106.577010650915,0.0,6214.953118465509,2426.007825886336,58321.53012911642,9861.644157635847,calibration,295.53487183366616,745.7935381528928
2025-02-06,B,53814.56791588593,0.0,1643.182255430028,491.43289493606426,55457.75017131596,9631.406825826602,calibration,54.595765625205864,144.87122823428538
2025-02-07,B,20784.891968517095,0.0,0.0,0.0,20784.891968517095,10109.97793430886,calibration,121.5649762657039,264.32021427536165
2025-02-08,B,19075.976048396653,0.0,2098.8778649574806,585.1599480630617,21174.853913354134,9803.74801876718,calibration,125.52530231863162,299.74155391497175
2025-02-09,B,51192.580595867126,0.0,6931.632982861564,2223.5265421125623,58124.21357872869,9658.671886437642,calibration,219.3390079946634,605.620215672776
2025-02-10,B,52729.88097523513,0.0,766.6306706961811,339.1085196611581,53496.511645931314,9688.631750360304,calibration,41.80953925108578,92.20732381494011
2025-02-11,B,50760.513878780475,0.0,4317.8445426204,1037.4682954402906,55078.35842140087,9817.184288892764,calibration,305.28463222544855,768.801541755162
2025-02-12,B,52151.817999664854,0.0,2.297628753922254e-14,5.329070518200751e-15,52151.817999664854,9750.574810585556,calibration,54.320795188510715,124.96256224935512
2025-02-13,B,51010.38838962217,0.0,995.3113918955219,455.6174455021678,52005.69978151769,10169.369031741751,calibration,111.48394135139043,265.5810276395513
2025-02-14,B,18254.483063425665,0.0,3505.9966472310607,1450.381590751255,21760.479710656728,9585.809941868618,calibration,155.7189850921796,401.1771391432418
2025-02-15,B,18810.483115103736,0.0,904.3362069654441,433.8767880948778,19714.81932206918,9450.687683170823,calibration,54.60648075003085,125.1273932317192
2025-02-16,B,50116.2037805796,0.0,2974.0705100908735,729.9953972735609,53090.27429067047,9826.664838847315,calibration,114.38366064270303,273.42664758824395
2025-02-17,B,49196.29448421703,0.0,0.0,0.0,49196.29448421703,10018.23224324496,calibration,89.20491707527104,222.67583114669213
2025-02-18,B,48024.33638503531,0.0,736.9623306278913,298.87383659114573,48761.2987156632,9885.537449529797,calibration,213.4496770225615,528.2687778620041
2025-02-19,B,47937.19550267325,0.0,1875.5134227469198,748.727811439245,49812.708925420164,9567.227409704981,calibration,164.73907919239417,454.98231808506125
2025-02-20,B,49321.904764897336,0.0,0.0,0.0,49321.904764897336,10122.32039521039,calibration,73.63428201970973,167.337314292876
2025-02-21,B,18119.114478429547,0.0,526.7011292583134,246.45009618707286,18645.81560768786,10019.205167841345,calibration,110.02913220814415,257.5784130115415
2025-02-22,B,18292.767977484957,0.0,2515.70707514329,851.6421054855375,20808.475052628248,9929.34118077571,calibration,60.07526741518186,150.10969484315186
2025-02-23,B,47761.14776056126,0.0,750.7330007188151,258.6010669436781,48511.880761280074,9800.89718074702,calibration,77.31181991725222,190.00351057329112
2025-02-24,B,47205.89929910877,0.0,0.0,0.0,47205.89929910877,9888.08671124525,calibration,96.63457093035834,242.1036750680414
2025-02-25,B,46604.932944900036,0.0,266.2751569472371,114.2814013550045,46871.208101847275,9951.470920859496,calibration,238.95439402975816,626.2701016758944
2025-02-26,B,46631.3987397152,0.0,871.1353578094485,283.1441179027234,47502.53409752465,10303.798036978322,calibration,157.02134521085736,459.9146555252079
2025-02-27,B,46155.43046097352,0.0,681.7157985379692,144.24995899421532,46837.146259511486,10109.888196153142,calibration,85.16232414751815,216.88162075537792
2025-02-28,B,17749.366767615917,0.0,351.3614562279889,113.29219089733397,18100.728223843904,9990.827359854962,calibration,53.31818901865032,204.9431548274615
2025-03-01,B,17643.2703586182,0.0,126.80783288208094,59.71060159098107,17770.07819150028,9850.35366556546,calibration,72.12677633736965,162.9444158628355
2025-03-02,B,46030.91929740098,0.0,16073.306311220465,4921.854331580353,62104.22560862145,9863.911252789541,calibration,64.84496611039135,144.55367126138714
2025-03-03,B,44544.5018650338,0.0,15625.959635082363,4791.883311848709,60170.461500116166,9827.398532251415,calibration,128.00678523558258,293.3561177919122
